subscription_id,customer_id,tier,start_date,end_date,end_reason
S001536,C01370,Growth,2024-08-01,2025-05-01,Churn
S001537,C01371,Growth,2024-02-01,2025-12-01,Active
S001538,C01372,Growth,2024-01-01,2025-12-01,Active
S001539,C01373,Growth,2023-11-01,2025-12-01,Active
S001540,C01374,Growth,2025-02-01,2025-12-01,Active
S001541,C01375,Starter,2025-06-01,2025-12-01,Active
S001542,C01376,Growth,2023-02-01,2025-12-01,Active
S001543,C01377,Starter,2023-11-01,2025-12-01,Active
S001544,C01378,Starter,2023-04-01,2024-12-01,Churn
S001545,C01379,Starter,2023-11-01,2025-06-01,Upgrade
S001546,C01379,Growth,2025-07-01,2025-08-01,Churn
S001547,C01380,Starter,2024-03-01,2024-08-01,Upgrade
S001548,C01380,Growth,2024-09-01,2025-12-01,Active
S001549,C01381,Starter,2023-05-01,2025-12-01,Active
S001550,C01382,Growth,2024-06-01,2024-11-01,Churn
S001551,C01383,Growth,2023-09-01,2025-12-01,Active
S001552,C01384,Growth,2025-10-01,2025-12-01,Active
S001553,C01385,Growth,2024-03-01,2024-10-01,Churn
S001554,C01386,Growth,2024-07-01,2025-02-01,Upgrade
S001555,C01386,Enterprise,2025-03-01,2025-12-01,Active
S001556,C01387,Growth,2023-12-01,2025-02-01,Upgrade
S001557,C01387,Enterprise,2025-03-01,2025-12-01,Active
S001558,C01388,Starter,2025-01-01,2025-06-01,Upgrade
S001559,C01388,Growth,2025-07-01,2025-12-01,Active
S001560,C01389,Starter,2025-02-01,2025-12-01,Active
S001561,C01390,Growth,2023-08-01,2025-12-01,Active
S001562,C01391,Starter,2025-02-01,2025-10-01,Upgrade
S001563,C01391,Growth,2025-11-01,2025-12-01,Active
S001564,C01392,Enterprise,2023-11-01,2025-12-01,Active
S001565,C01393,Starter,2025-04-01,2025-12-01,Active
S001566,C01394,Enterprise,2023-05-01,2025-12-01,Active
S001567,C01395,Starter,2023-07-01,2024-12-01,Churn
S001568,C01396,Starter,2023-05-01,2023-05-01,Churn
S001569,C01397,Starter,2025-01-01,2025-12-01,Active
S001570,C01398,Starter,2023-05-01,2023-11-01,Churn
S001571,C01399,Starter,2025-01-01,2025-03-01,Churn
S001572,C01400,Growth,2024-07-01,2025-09-01,Upgrade
S001573,C01400,Enterprise,2025-10-01,2025-12-01,Active
S001574,C01401,Starter,2025-04-01,2025-12-01,Active
S001575,C01402,Growth,2024-09-01,2025-12-01,Active
S001576,C01403,Enterprise,2023-02-01,2025-12-01,Active
S001577,C01404,Growth,2025-12-01,2025-12-01,Active
S001578,C01405,Starter,2025-09-01,2025-12-01,Active
S001579,C01406,Growth,2025-11-01,2025-12-01,Active
S001580,C01407,Growth,2025-03-01,2025-12-01,Active
S001581,C01408,Starter,2024-08-01,2024-08-01,Upgrade
S001582,C01408,Growth,2024-09-01,2025-12-01,Active
S001583,C01409,Starter,2025-02-01,2025-05-01,Churn
S001584,C01410,Starter,2024-12-01,2025-08-01,Upgrade
S001585,C01410,Growth,2025-09-01,2025-12-01,Active
S001586,C01411,Starter,2025-10-01,2025-12-01,Active
S001587,C01412,Growth,2025-09-01,2025-12-01,Active
S001588,C01413,Growth,2025-02-01,2025-12-01,Active
S001589,C01414,Enterprise,2025-09-01,2025-12-01,Active
S001590,C01415,Enterprise,2025-05-01,2025-12-01,Active
S001591,C01416,Growth,2024-09-01,2025-12-01,Active
S001592,C01417,Starter,2025-05-01,2025-12-01,Active
S001593,C01418,Starter,2024-09-01,2025-12-01,Active
S001594,C01419,Starter,2023-10-01,2024-07-01,Upgrade
S001595,C01419,Growth,2024-08-01,2025-12-01,Active
S001596,C01420,Starter,2025-10-01,2025-12-01,Active
S001597,C01421,Growth,2024-01-01,2024-05-01,Churn
S001598,C01422,Growth,2023-01-01,2025-12-01,Active
S001599,C01423,Enterprise,2023-06-01,2025-04-01,Churn
S001600,C01424,Starter,2024-01-01,2025-11-01,Churn
S001601,C01425,Growth,2025-09-01,2025-12-01,Active
S001602,C01426,Starter,2025-01-01,2025-09-01,Churn
S001603,C01427,Starter,2024-06-01,2025-12-01,Active
S001604,C01428,Growth,2024-01-01,2025-12-01,Active
S001605,C01429,Starter,2025-09-01,2025-12-01,Active
S001606,C01430,Starter,2023-02-01,2024-08-01,Churn
S001607,C01431,Starter,2023-12-01,2025-06-01,Churn
S001608,C01432,Starter,2025-12-01,2025-12-01,Active
S001609,C01433,Growth,2025-04-01,2025-12-01,Active
S001610,C01434,Starter,2023-07-01,2025-12-01,Active
S001611,C01435,Starter,2023-09-01,2024-02-01,Churn
S001612,C01436,Enterprise,2023-09-01,2025-12-01,Active
S001613,C01437,Starter,2023-09-01,2024-01-01,Churn
S001614,C01438,Enterprise,2025-03-01,2025-12-01,Active
S001615,C01439,Enterprise,2025-04-01,2025-12-01,Active
S001616,C01440,Enterprise,2025-10-01,2025-12-01,Active
S001617,C01441,Enterprise,2024-05-01,2025-12-01,Active
S001618,C01442,Growth,2024-01-01,2025-12-01,Active
S001619,C01443,Enterprise,2025-05-01,2025-12-01,Active
S001620,C01444,Starter,2025-05-01,2025-09-01,Churn
S001621,C01445,Starter,2024-03-01,2025-11-01,Churn
S001622,C01446,Starter,2024-12-01,2025-12-01,Active
S001623,C01447,Starter,2025-08-01,2025-12-01,Active
S001624,C01448,Starter,2025-08-01,2025-12-01,Active
S001625,C01449,Growth,2023-07-01,2023-08-01,Churn
S001626,C01450,Starter,2024-02-01,2025-11-01,Churn
S001627,C01451,Starter,2023-11-01,2025-08-01,Upgrade
S001628,C01451,Growth,2025-09-01,2025-12-01,Active
S001629,C01452,Enterprise,2025-08-01,2025-12-01,Active
S001630,C01453,Enterprise,2025-12-01,2025-12-01,Active
S001631,C01454,Enterprise,2024-05-01,2025-12-01,Active
S001632,C01455,Growth,2025-08-01,2025-12-01,Active
S001633,C01456,Starter,2025-08-01,2025-12-01,Active
S001634,C01457,Starter,2024-09-01,2025-06-01,Upgrade
S001635,C01457,Growth,2025-07-01,2025-12-01,Active
S001636,C01458,Enterprise,2023-01-01,2025-12-01,Active
S001637,C01459,Starter,2024-05-01,2024-10-01,Churn
S001638,C01460,Growth,2025-12-01,2025-12-01,Active
S001639,C01461,Starter,2024-07-01,2025-04-01,Upgrade
S001640,C01461,Growth,2025-05-01,2025-12-01,Active
S001641,C01462,Starter,2024-09-01,2025-01-01,Churn
S001642,C01463,Growth,2025-12-01,2025-12-01,Active
S001643,C01464,Starter,2024-01-01,2025-12-01,Active
S001644,C01465,Enterprise,2025-02-01,2025-05-01,Churn
S001645,C01466,Starter,2024-01-01,2024-08-01,Churn
S001646,C01467,Growth,2025-04-01,2025-12-01,Active
S001647,C01468,Starter,2023-10-01,2024-12-01,Churn
S001648,C01469,Growth,2024-09-01,2025-12-01,Active
S001649,C01470,Growth,2025-05-01,2025-12-01,Active
S001650,C01471,Starter,2023-10-01,2025-12-01,Active
S001651,C01472,Starter,2025-02-01,2025-08-01,Upgrade
S001652,C01472,Growth,2025-09-01,2025-12-01,Active
S001653,C01473,Enterprise,2024-09-01,2025-12-01,Active
S001654,C01474,Starter,2023-12-01,2023-12-01,Churn
S001655,C01475,Enterprise,2024-07-01,2025-01-01,Downgrade
S001656,C01475,Growth,2025-02-01,2025-12-01,Active
S001657,C01476,Starter,2025-01-01,2025-12-01,Active
S001658,C01477,Growth,2023-10-01,2024-10-01,Downgrade
S001659,C01477,Starter,2024-11-01,2025-03-01,Churn
S001660,C01478,Starter,2024-12-01,2025-11-01,Churn
S001661,C01479,Starter,2024-05-01,2024-06-01,Churn
S001662,C01480,Starter,2025-11-01,2025-12-01,Active
S001663,C01481,Growth,2025-03-01,2025-12-01,Active
S001664,C01482,Starter,2023-09-01,2023-10-01,Churn
S001665,C01483,Starter,2023-12-01,2024-06-01,Churn
S001666,C01484,Growth,2025-02-01,2025-12-01,Active
S001667,C01485,Enterprise,2024-01-01,2025-12-01,Active
S001668,C01486,Enterprise,2025-10-01,2025-12-01,Active
S001669,C01487,Starter,2023-06-01,2025-12-01,Active
S001670,C01488,Starter,2025-09-01,2025-12-01,Active
S001671,C01489,Starter,2025-03-01,2025-12-01,Active
S001672,C01490,Starter,2023-07-01,2023-08-01,Upgrade
S001673,C01490,Growth,2023-09-01,2025-12-01,Active
S001674,C01491,Starter,2024-11-01,2025-05-01,Churn
S001675,C01492,Starter,2025-03-01,2025-12-01,Active
S001676,C01493,Growth,2024-09-01,2025-12-01,Active
S001677,C01494,Starter,2024-02-01,2024-03-01,Churn
S001678,C01495,Growth,2025-01-01,2025-12-01,Active
S001679,C01496,Enterprise,2025-05-01,2025-12-01,Active
S001680,C01497,Growth,2025-03-01,2025-08-01,Churn
S001681,C01498,Enterprise,2025-09-01,2025-12-01,Active
S001682,C01499,Enterprise,2023-01-01,2025-12-01,Active
S001683,C01500,Growth,2025-11-01,2025-12-01,Active
S001684,C01501,Enterprise,2024-07-01,2025-12-01,Active
S001685,C01502,Starter,2023-05-01,2025-12-01,Active
S001686,C01503,Growth,2023-09-01,2025-12-01,Active
S001687,C01504,Starter,2024-02-01,2025-12-01,Active
S001688,C01505,Growth,2023-11-01,2024-12-01,Churn
S001689,C01506,Starter,2025-11-01,2025-12-01,Active
S001690,C01507,Starter,2024-03-01,2025-01-01,Upgrade
S001691,C01507,Growth,2025-02-01,2025-12-01,Active
S001692,C01508,Growth,2023-01-01,2024-08-01,Churn
S001693,C01509,Starter,2023-07-01,2024-12-01,Churn
S001694,C01510,Starter,2024-05-01,2024-11-01,Churn
S001695,C01511,Starter,2025-02-01,2025-02-01,Churn
S001696,C01512,Growth,2023-10-01,2025-12-01,Active
S001697,C01513,Starter,2023-09-01,2024-08-01,Upgrade
S001698,C01513,Growth,2024-09-01,2025-12-01,Active
S001699,C01514,Growth,2024-09-01,2025-12-01,Active
S001700,C01515,Starter,2024-09-01,2025-06-01,Churn
S001701,C01516,Growth,2025-06-01,2025-12-01,Active
S001702,C01517,Starter,2025-03-01,2025-04-01,Churn
S001703,C01518,Enterprise,2024-02-01,2025-12-01,Active
S001704,C01519,Starter,2023-12-01,2025-07-01,Upgrade
S001705,C01519,Growth,2025-08-01,2025-12-01,Active
S001706,C01520,Growth,2023-10-01,2024-03-01,Upgrade
S001707,C01520,Enterprise,2024-04-01,2025-02-01,Churn
S001708,C01521,Starter,2023-10-01,2023-11-01,Upgrade
S001709,C01521,Growth,2023-12-01,2024-06-01,Churn
S001710,C01522,Growth,2023-03-01,2024-03-01,Churn
S001711,C01523,Enterprise,2025-09-01,2025-12-01,Active
S001712,C01524,Starter,2024-04-01,2025-12-01,Active
S001713,C01525,Growth,2024-05-01,2025-12-01,Active
S001714,C01526,Growth,2023-03-01,2024-09-01,Churn
S001715,C01527,Starter,2023-06-01,2025-12-01,Active
S001716,C01528,Starter,2025-03-01,2025-12-01,Active
S001717,C01529,Starter,2025-05-01,2025-12-01,Active
S001718,C01530,Starter,2024-05-01,2025-12-01,Active
S001719,C01531,Starter,2025-12-01,2025-12-01,Active
S001720,C01532,Enterprise,2023-05-01,2025-12-01,Active
S001721,C01533,Growth,2024-10-01,2025-09-01,Churn
S001722,C01534,Growth,2025-12-01,2025-12-01,Active
S001723,C01535,Starter,2024-09-01,2025-12-01,Active
S001724,C01536,Enterprise,2025-03-01,2025-12-01,Active
S001725,C01537,Starter,2023-10-01,2023-12-01,Churn
S001726,C01538,Starter,2023-09-01,2025-09-01,Churn
S001727,C01539,Starter,2023-11-01,2025-02-01,Churn
S001728,C01540,Starter,2024-08-01,2025-12-01,Active
S001729,C01541,Starter,2024-01-01,2025-12-01,Active
S001730,C01542,Growth,2023-08-01,2024-01-01,Churn
S001731,C01543,Growth,2025-12-01,2025-12-01,Active
S001732,C01544,Starter,2025-01-01,2025-09-01,Churn
S001733,C01545,Starter,2023-08-01,2023-10-01,Churn
S001734,C01546,Enterprise,2025-07-01,2025-12-01,Active
S001735,C01547,Growth,2025-02-01,2025-12-01,Active
S001736,C01548,Growth,2024-05-01,2025-12-01,Active
S001737,C01549,Growth,2023-11-01,2024-06-01,Upgrade
S001738,C01549,Enterprise,2024-07-01,2025-12-01,Active
S001739,C01550,Starter,2024-07-01,2025-01-01,Upgrade
S001740,C01550,Growth,2025-02-01,2025-12-01,Active
S001741,C01551,Starter,2023-10-01,2025-11-01,Churn
S001742,C01552,Growth,2023-10-01,2025-07-01,Churn
S001743,C01553,Enterprise,2025-01-01,2025-12-01,Active
S001744,C01554,Starter,2023-06-01,2023-12-01,Churn
S001745,C01555,Enterprise,2024-05-01,2025-12-01,Active
S001746,C01556,Starter,2023-12-01,2024-11-01,Churn
S001747,C01557,Growth,2025-11-01,2025-12-01,Active
S001748,C01558,Starter,2023-08-01,2025-12-01,Active
S001749,C01559,Starter,2023-09-01,2025-04-01,Churn
S001750,C01560,Starter,2023-06-01,2025-11-01,Churn
S001751,C01561,Starter,2023-02-01,2023-11-01,Upgrade
S001752,C01561,Growth,2023-12-01,2025-12-01,Active
S001753,C01562,Starter,2024-05-01,2024-05-01,Churn
S001754,C01563,Starter,2023-11-01,2024-01-01,Upgrade
S001755,C01563,Growth,2024-02-01,2024-03-01,Churn
S001756,C01564,Starter,2025-10-01,2025-12-01,Active
S001757,C01565,Growth,2024-04-01,2024-04-01,Churn
S001758,C01566,Growth,2025-07-01,2025-12-01,Active
S001759,C01567,Enterprise,2025-07-01,2025-12-01,Active
S001760,C01568,Enterprise,2025-06-01,2025-12-01,Active
S001761,C01569,Starter,2025-07-01,2025-12-01,Active
S001762,C01570,Starter,2025-12-01,2025-12-01,Active
S001763,C01571,Enterprise,2025-12-01,2025-12-01,Active
S001764,C01572,Starter,2024-05-01,2025-08-01,Churn
S001765,C01573,Growth,2024-05-01,2025-12-01,Active
S001766,C01574,Enterprise,2023-11-01,2025-12-01,Active
S001767,C01575,Starter,2024-11-01,2025-12-01,Active
S001768,C01576,Enterprise,2024-02-01,2025-12-01,Active
S001769,C01577,Growth,2023-11-01,2025-11-01,Upgrade
S001770,C01577,Enterprise,2025-12-01,2025-12-01,Active
S001771,C01578,Growth,2024-05-01,2025-03-01,Churn
S001772,C01579,Starter,2024-12-01,2025-03-01,Churn
S001773,C01580,Starter,2023-05-01,2023-07-01,Churn
S001774,C01581,Growth,2024-08-01,2025-12-01,Active
S001775,C01582,Starter,2024-04-01,2024-08-01,Upgrade
S001776,C01582,Growth,2024-09-01,2025-12-01,Active
S001777,C01583,Growth,2023-03-01,2023-09-01,Upgrade
S001778,C01583,Enterprise,2023-10-01,2025-12-01,Active
S001779,C01584,Starter,2025-11-01,2025-12-01,Active
S001780,C01585,Starter,2025-04-01,2025-11-01,Churn
S001781,C01586,Growth,2025-05-01,2025-12-01,Active
S001782,C01587,Growth,2025-01-01,2025-07-01,Churn
S001783,C01588,Starter,2025-07-01,2025-08-01,Churn
S001784,C01589,Starter,2023-06-01,2024-07-01,Upgrade
S001785,C01589,Growth,2024-08-01,2025-11-01,Churn
S001786,C01590,Starter,2024-11-01,2025-12-01,Active
S001787,C01591,Starter,2023-11-01,2025-08-01,Churn
S001788,C01592,Enterprise,2024-11-01,2025-12-01,Active
S001789,C01593,Starter,2025-12-01,2025-12-01,Active
S001790,C01594,Starter,2025-04-01,2025-12-01,Active
S001791,C01595,Growth,2024-09-01,2024-10-01,Churn
S001792,C01596,Starter,2024-12-01,2025-11-01,Churn
S001793,C01597,Growth,2023-06-01,2025-12-01,Active
S001794,C01598,Growth,2023-09-01,2023-11-01,Upgrade
S001795,C01598,Enterprise,2023-12-01,2025-12-01,Active
S001796,C01599,Enterprise,2024-07-01,2025-12-01,Active
S001797,C01600,Growth,2025-09-01,2025-12-01,Active
S001798,C01601,Starter,2025-11-01,2025-12-01,Active
S001799,C01602,Starter,2024-11-01,2025-12-01,Active
S001800,C01603,Starter,2023-09-01,2023-11-01,Churn
S001801,C01604,Starter,2023-10-01,2023-10-01,Upgrade
S001802,C01604,Growth,2023-11-01,2024-02-01,Churn
S001803,C01605,Starter,2025-02-01,2025-06-01,Churn
S001804,C01606,Starter,2024-06-01,2025-02-01,Churn
S001805,C01607,Starter,2025-11-01,2025-12-01,Active
S001806,C01608,Growth,2023-03-01,2025-12-01,Active
S001807,C01609,Starter,2023-01-01,2025-03-01,Churn
S001808,C01610,Starter,2023-11-01,2024-09-01,Churn
S001809,C01611,Growth,2025-10-01,2025-12-01,Active
S001810,C01612,Enterprise,2025-06-01,2025-12-01,Active
S001811,C01613,Growth,2023-11-01,2023-11-01,Upgrade
S001812,C01613,Enterprise,2023-12-01,2025-12-01,Active
S001813,C01614,Growth,2023-08-01,2025-12-01,Active
S001814,C01615,Starter,2025-11-01,2025-12-01,Active
S001815,C01616,Starter,2025-11-01,2025-12-01,Active
S001816,C01617,Growth,2024-01-01,2025-05-01,Churn
S001817,C01618,Growth,2025-03-01,2025-12-01,Active
S001818,C01619,Starter,2025-11-01,2025-12-01,Active
S001819,C01620,Growth,2025-03-01,2025-12-01,Active
S001820,C01621,Growth,2025-07-01,2025-12-01,Active
S001821,C01622,Growth,2025-01-01,2025-09-01,Upgrade
S001822,C01622,Enterprise,2025-10-01,2025-12-01,Active
S001823,C01623,Growth,2025-05-01,2025-12-01,Active
S001824,C01624,Starter,2023-07-01,2024-05-01,Churn
S001825,C01625,Starter,2025-11-01,2025-12-01,Active
S001826,C01626,Starter,2023-11-01,2025-06-01,Upgrade
S001827,C01626,Growth,2025-07-01,2025-12-01,Active
S001828,C01627,Enterprise,2023-11-01,2025-10-01,Churn
S001829,C01628,Enterprise,2025-07-01,2025-12-01,Active
S001830,C01629,Growth,2024-09-01,2025-12-01,Active
S001831,C01630,Starter,2024-10-01,2025-02-01,Upgrade
S001832,C01630,Growth,2025-03-01,2025-03-01,Churn
S001833,C01631,Growth,2024-11-01,2025-07-01,Downgrade
S001834,C01631,Starter,2025-08-01,2025-12-01,Active
S001835,C01632,Growth,2024-07-01,2025-08-01,Downgrade
S001836,C01632,Starter,2025-09-01,2025-12-01,Active
S001837,C01633,Growth,2025-07-01,2025-12-01,Active
S001838,C01634,Growth,2025-05-01,2025-12-01,Active
S001839,C01635,Starter,2025-03-01,2025-12-01,Active
S001840,C01636,Growth,2023-10-01,2025-01-01,Downgrade
S001841,C01636,Starter,2025-02-01,2025-12-01,Active
S001842,C01637,Enterprise,2025-10-01,2025-12-01,Active
S001843,C01638,Growth,2023-11-01,2024-05-01,Upgrade
S001844,C01638,Enterprise,2024-06-01,2025-12-01,Active
S001845,C01639,Starter,2025-03-01,2025-04-01,Churn
S001846,C01640,Starter,2025-08-01,2025-12-01,Active
S001847,C01641,Growth,2025-12-01,2025-12-01,Active
S001848,C01642,Enterprise,2025-07-01,2025-12-01,Active
S001849,C01643,Growth,2024-06-01,2025-12-01,Active
S001850,C01644,Growth,2024-09-01,2025-12-01,Active
S001851,C01645,Starter,2025-08-01,2025-12-01,Active
S001852,C01646,Enterprise,2025-01-01,2025-12-01,Active
S001853,C01647,Growth,2024-12-01,2025-10-01,Upgrade
S001854,C01647,Enterprise,2025-11-01,2025-12-01,Active
S001855,C01648,Enterprise,2023-10-01,2025-12-01,Active
S001856,C01649,Starter,2025-06-01,2025-07-01,Churn
S001857,C01650,Growth,2025-01-01,2025-08-01,Upgrade
S001858,C01650,Enterprise,2025-09-01,2025-12-01,Active
S001859,C01651,Starter,2023-07-01,2025-12-01,Active
S001860,C01652,Starter,2025-10-01,2025-12-01,Active
S001861,C01653,Starter,2025-11-01,2025-12-01,Active
S001862,C01654,Growth,2025-07-01,2025-12-01,Active
S001863,C01655,Enterprise,2025-08-01,2025-12-01,Active
S001864,C01656,Starter,2024-11-01,2025-02-01,Churn
S001865,C01657,Starter,2024-10-01,2025-10-01,Churn
S001866,C01658,Starter,2023-03-01,2025-12-01,Active
S001867,C01659,Starter,2024-09-01,2024-10-01,Upgrade
S001868,C01659,Growth,2024-11-01,2025-12-01,Active
S001869,C01660,Starter,2025-07-01,2025-12-01,Active
S001870,C01661,Starter,2025-03-01,2025-04-01,Churn
S001871,C01662,Growth,2024-03-01,2025-08-01,Downgrade
S001872,C01662,Starter,2025-09-01,2025-12-01,Active
S001873,C01663,Starter,2024-12-01,2025-12-01,Active
S001874,C01664,Starter,2024-11-01,2025-04-01,Churn
S001875,C01665,Growth,2025-11-01,2025-11-01,Churn
S001876,C01666,Enterprise,2024-04-01,2025-02-01,Churn
S001877,C01667,Starter,2023-12-01,2025-12-01,Active
S001878,C01668,Enterprise,2024-03-01,2025-12-01,Active
S001879,C01669,Starter,2024-11-01,2025-12-01,Active
S001880,C01670,Starter,2025-04-01,2025-09-01,Churn
S001881,C01671,Starter,2024-07-01,2025-01-01,Upgrade
S001882,C01671,Growth,2025-02-01,2025-12-01,Active
S001883,C01672,Starter,2024-09-01,2024-11-01,Upgrade
S001884,C01672,Growth,2024-12-01,2025-05-01,Churn
S001885,C01673,Growth,2024-12-01,2025-12-01,Active
S001886,C01674,Starter,2025-12-01,2025-12-01,Active
S001887,C01675,Starter,2025-10-01,2025-12-01,Active
S001888,C01676,Growth,2025-04-01,2025-12-01,Active
S001889,C01677,Growth,2024-09-01,2025-12-01,Active
S001890,C01678,Starter,2025-12-01,2025-12-01,Active
S001891,C01679,Enterprise,2025-07-01,2025-12-01,Active
S001892,C01680,Growth,2023-09-01,2023-12-01,Churn
S001893,C01681,Starter,2025-11-01,2025-12-01,Active
S001894,C01682,Starter,2023-05-01,2025-02-01,Upgrade
S001895,C01682,Growth,2025-03-01,2025-07-01,Churn
S001896,C01683,Starter,2025-10-01,2025-12-01,Active
S001897,C01684,Starter,2025-09-01,2025-12-01,Active
S001898,C01685,Growth,2023-12-01,2025-12-01,Active
S001899,C01686,Growth,2023-11-01,2025-12-01,Active
S001900,C01687,Enterprise,2025-02-01,2025-12-01,Active
S001901,C01688,Starter,2023-11-01,2025-12-01,Active
S001902,C01689,Growth,2023-11-01,2025-12-01,Active
S001903,C01690,Starter,2025-04-01,2025-07-01,Upgrade
S001904,C01690,Growth,2025-08-01,2025-12-01,Active
S001905,C01691,Starter,2024-05-01,2025-05-01,Churn
S001906,C01692,Growth,2024-01-01,2025-12-01,Active
S001907,C01693,Growth,2024-08-01,2025-12-01,Active
S001908,C01694,Enterprise,2023-03-01,2025-12-01,Active
S001909,C01695,Starter,2024-04-01,2024-11-01,Churn
S001910,C01696,Growth,2024-01-01,2025-12-01,Active
S001911,C01697,Growth,2023-10-01,2025-12-01,Active
S001912,C01698,Starter,2025-03-01,2025-12-01,Active
S001913,C01699,Growth,2024-12-01,2025-12-01,Active
S001914,C01700,Growth,2025-04-01,2025-12-01,Active
S001915,C01701,Growth,2024-09-01,2025-12-01,Active
S001916,C01702,Growth,2025-05-01,2025-12-01,Active
S001917,C01703,Starter,2025-08-01,2025-12-01,Active
S001918,C01704,Starter,2025-10-01,2025-12-01,Active
