customer_id,signup_date,industry,region,sales_channel,initial_tier,discount_pct
C01476,2025-01-03,Retail,EMEA,Direct,Starter,0
C01477,2023-10-15,Technology,APAC,Partner,Growth,5
C01478,2024-12-20,Technology,EMEA,Self-Serve,Starter,0
C01479,2024-05-21,Education,North America,Self-Serve,Starter,0
C01480,2025-11-08,Financial Services,North America,Direct,Starter,10
C01481,2025-03-31,Technology,North America,Direct,Growth,10
C01482,2023-09-15,Media,North America,Direct,Starter,5
C01483,2023-12-25,Technology,EMEA,Direct,Starter,0
C01484,2025-02-05,Technology,North America,Self-Serve,Growth,0
C01485,2024-01-24,Financial Services,LATAM,Self-Serve,Enterprise,25
C01486,2025-10-26,Financial Services,EMEA,Self-Serve,Enterprise,15
C01487,2023-06-17,Technology,EMEA,Self-Serve,Starter,0
C01488,2025-09-30,Financial Services,LATAM,Self-Serve,Starter,10
C01489,2025-03-13,Media,EMEA,Partner,Starter,5
C01490,2023-07-30,Financial Services,North America,Self-Serve,Starter,0
C01491,2024-11-27,Technology,APAC,Direct,Starter,0
C01492,2025-03-13,Retail,North America,Self-Serve,Starter,0
C01493,2024-09-23,Technology,North America,Partner,Growth,5
C01494,2024-02-28,Media,LATAM,Self-Serve,Starter,0
C01495,2025-01-31,Financial Services,North America,Self-Serve,Growth,0
C01496,2025-05-13,Healthcare,North America,Partner,Enterprise,15
C01497,2025-03-12,Education,North America,Direct,Growth,15
C01498,2025-09-22,Manufacturing,North America,Direct,Enterprise,25
C01499,2023-01-22,Retail,EMEA,Self-Serve,Enterprise,20
C01500,2025-11-17,Media,APAC,Direct,Growth,10
C01501,2024-07-30,Financial Services,APAC,Direct,Enterprise,15
C01502,2023-05-19,Media,North America,Partner,Starter,0
C01503,2023-09-23,Other,North America,Direct,Growth,0
C01504,2024-02-11,Retail,North America,Self-Serve,Starter,0
C01505,2023-11-20,Technology,APAC,Direct,Growth,0
C01506,2025-11-04,Education,APAC,Self-Serve,Starter,0
C01507,2024-03-25,Technology,North America,Partner,Starter,0
C01508,2023-01-25,Retail,North America,Direct,Growth,10
C01509,2023-07-25,Retail,North America,Direct,Starter,0
C01510,2024-05-13,Technology,APAC,Direct,Starter,0
C01511,2025-02-20,Retail,North America,Direct,Starter,10
C01512,2023-10-28,Technology,North America,Self-Serve,Growth,0
C01513,2023-09-11,Technology,North America,Direct,Starter,0
C01514,2024-09-09,Retail,EMEA,Self-Serve,Growth,10
C01515,2024-09-22,Education,APAC,Self-Serve,Starter,0
C01516,2025-06-28,Financial Services,North America,Self-Serve,Growth,0
C01517,2025-03-13,Technology,LATAM,Direct,Starter,0
C01518,2024-02-03,Financial Services,North America,Direct,Enterprise,15
C01519,2023-12-27,Manufacturing,APAC,Partner,Starter,0
C01520,2023-10-28,Manufacturing,APAC,Direct,Growth,0
C01521,2023-10-16,Media,EMEA,Self-Serve,Starter,0
C01522,2023-03-22,Other,APAC,Self-Serve,Growth,0
C01523,2025-09-01,Technology,EMEA,Direct,Enterprise,15
C01524,2024-04-02,Retail,North America,Direct,Starter,0
C01525,2024-05-02,Education,EMEA,Self-Serve,Growth,0
C01526,2023-03-26,Financial Services,EMEA,Self-Serve,Growth,10
C01527,2023-06-24,Technology,LATAM,Self-Serve,Starter,0
C01528,2025-03-04,Manufacturing,EMEA,Self-Serve,Starter,0
C01529,2025-05-13,Healthcare,EMEA,Self-Serve,Starter,5
C01530,2024-05-24,Education,North America,Direct,Starter,5
C01531,2025-12-03,Education,APAC,Self-Serve,Starter,0
C01532,2023-05-18,Retail,North America,Direct,Enterprise,15
C01533,2024-10-24,Financial Services,North America,Self-Serve,Growth,10
C01534,2025-12-09,Education,North America,Direct,Growth,0
C01535,2024-09-03,Retail,LATAM,Direct,Starter,0
C01536,2025-03-31,Financial Services,North America,Direct,Enterprise,25
C01537,2023-10-18,Media,North America,Direct,Starter,0
C01538,2023-09-17,Manufacturing,North America,Direct,Starter,0
C01539,2023-11-07,Financial Services,EMEA,Direct,Starter,5
C01540,2024-08-06,Manufacturing,EMEA,Self-Serve,Starter,10
C01541,2024-01-18,Financial Services,North America,Direct,Starter,10
C01542,2023-08-26,Education,APAC,Self-Serve,Growth,15
C01543,2025-12-13,Other,North America,Self-Serve,Growth,15
C01544,2025-01-02,Technology,North America,Direct,Starter,10
C01545,2023-08-07,Education,North America,Partner,Starter,0
C01546,2025-07-26,Technology,LATAM,Self-Serve,Enterprise,15
C01547,2025-02-21,Media,APAC,Direct,Growth,15
C01548,2024-05-22,Healthcare,APAC,Direct,Growth,10
C01549,2023-11-23,Technology,EMEA,Direct,Growth,0
C01550,2024-07-28,Manufacturing,North America,Self-Serve,Starter,0
C01551,2023-10-07,Technology,APAC,Self-Serve,Starter,10
C01552,2023-10-06,Technology,North America,Partner,Growth,20
C01553,2025-01-05,Financial Services,North America,Self-Serve,Enterprise,15
C01554,2023-06-23,Retail,EMEA,Direct,Starter,0
C01555,2024-05-24,Financial Services,North America,Partner,Enterprise,10
C01556,2023-12-26,Financial Services,North America,Direct,Starter,0
C01557,2025-11-23,Financial Services,EMEA,Self-Serve,Growth,0
C01558,2023-08-15,Manufacturing,APAC,Direct,Starter,0
C01559,2023-09-03,Financial Services,EMEA,Direct,Starter,0
C01560,2023-06-27,Technology,North America,Partner,Starter,0
C01561,2023-02-25,Retail,North America,Direct,Starter,10
C01562,2024-05-24,Education,APAC,Self-Serve,Starter,0
C01563,2023-11-28,Other,North America,Self-Serve,Starter,0
C01564,2025-10-24,Education,APAC,Direct,Starter,5
C01565,2024-04-01,Technology,North America,Partner,Growth,15
C01566,2025-07-21,Technology,North America,Partner,Growth,10
C01567,2025-07-14,Manufacturing,North America,Self-Serve,Enterprise,10
C01568,2025-06-14,Financial Services,North America,Self-Serve,Enterprise,15
C01569,2025-07-18,Financial Services,North America,Direct,Starter,0
C01570,2025-12-26,Technology,North America,Self-Serve,Starter,10
C01571,2025-12-07,Healthcare,EMEA,Self-Serve,Enterprise,10
C01572,2024-05-23,Retail,EMEA,Direct,Starter,0
C01573,2024-05-24,Healthcare,North America,Direct,Growth,15
C01574,2023-11-22,Financial Services,North America,Self-Serve,Enterprise,10
C01575,2024-11-17,Other,APAC,Self-Serve,Starter,0
C01576,2024-02-17,Financial Services,APAC,Partner,Enterprise,10
C01577,2023-11-12,Technology,EMEA,Self-Serve,Growth,0
C01578,2024-05-17,Financial Services,LATAM,Self-Serve,Growth,15
C01579,2024-12-10,Retail,EMEA,Self-Serve,Starter,0
C01580,2023-05-24,Financial Services,EMEA,Direct,Starter,0
C01581,2024-08-21,Financial Services,EMEA,Partner,Growth,20
C01582,2024-04-04,Media,EMEA,Self-Serve,Starter,10
C01583,2023-03-11,Manufacturing,North America,Self-Serve,Growth,15
C01584,2025-11-15,Retail,EMEA,Self-Serve,Starter,0
C01585,2025-04-11,Retail,North America,Partner,Starter,0
C01586,2025-05-13,Retail,North America,Self-Serve,Growth,10
C01587,2025-01-02,Financial Services,EMEA,Self-Serve,Growth,10
C01588,2025-07-29,Financial Services,APAC,Direct,Starter,0
C01589,2023-06-29,Technology,EMEA,Self-Serve,Starter,0
C01590,2024-11-01,Financial Services,EMEA,Direct,Starter,5
C01591,2023-11-01,Education,North America,Self-Serve,Starter,0
C01592,2024-11-23,Media,North America,Self-Serve,Enterprise,5
C01593,2025-12-13,Manufacturing,LATAM,Direct,Starter,0
C01594,2025-04-27,Other,EMEA,Self-Serve,Starter,10
C01595,2024-09-24,Retail,EMEA,Self-Serve,Growth,10
C01596,2024-12-15,Media,North America,Self-Serve,Starter,10
C01597,2023-06-14,Manufacturing,APAC,Direct,Growth,15
C01598,2023-09-12,Other,North America,Direct,Growth,5
C01599,2024-07-29,Financial Services,North America,Direct,Enterprise,10
C01600,2025-09-25,Manufacturing,North America,Self-Serve,Growth,0
C01601,2025-11-24,Healthcare,LATAM,Self-Serve,Starter,0
C01602,2024-11-06,Other,EMEA,Self-Serve,Starter,0
C01603,2023-09-22,Technology,North America,Direct,Starter,0
C01604,2023-10-04,Manufacturing,North America,Self-Serve,Starter,0
C01605,2025-02-15,Financial Services,North America,Direct,Starter,0
C01606,2024-06-11,Media,APAC,Self-Serve,Starter,5
C01607,2025-11-18,Technology,EMEA,Direct,Starter,10
C01608,2023-03-29,Other,North America,Direct,Growth,10
C01609,2023-01-23,Media,North America,Self-Serve,Starter,0
C01610,2023-11-26,Media,EMEA,Self-Serve,Starter,5
C01611,2025-10-03,Retail,North America,Direct,Growth,10
C01612,2025-06-05,Technology,North America,Self-Serve,Enterprise,15
C01613,2023-11-14,Manufacturing,North America,Self-Serve,Growth,10
C01614,2023-08-23,Technology,EMEA,Partner,Growth,5
C01615,2025-11-04,Technology,North America,Self-Serve,Starter,0
C01616,2025-11-19,Manufacturing,North America,Direct,Starter,0
C01617,2024-01-24,Financial Services,APAC,Self-Serve,Growth,0
C01618,2025-03-05,Technology,APAC,Self-Serve,Growth,5
C01619,2025-11-28,Technology,North America,Partner,Starter,5
C01620,2025-03-23,Financial Services,EMEA,Self-Serve,Growth,10
C01621,2025-07-26,Healthcare,APAC,Self-Serve,Growth,10
C01622,2025-01-13,Technology,LATAM,Partner,Growth,20
C01623,2025-05-04,Financial Services,APAC,Partner,Growth,10
C01624,2023-07-12,Other,North America,Direct,Starter,0
C01625,2025-11-11,Media,EMEA,Direct,Starter,0
C01626,2023-11-21,Other,North America,Direct,Starter,0
C01627,2023-11-18,Technology,North America,Direct,Enterprise,15
C01628,2025-07-17,Financial Services,APAC,Direct,Enterprise,25
C01629,2024-09-20,Other,North America,Self-Serve,Growth,10
C01630,2024-10-14,Manufacturing,North America,Self-Serve,Starter,0
C01631,2024-11-12,Financial Services,North America,Self-Serve,Growth,15
C01632,2024-07-19,Technology,EMEA,Partner,Growth,5
C01633,2025-07-10,Financial Services,EMEA,Direct,Growth,10
C01634,2025-05-19,Healthcare,EMEA,Direct,Growth,0
C01635,2025-03-03,Media,North America,Direct,Starter,0
C01636,2023-10-24,Retail,North America,Partner,Growth,15
C01637,2025-10-10,Healthcare,EMEA,Self-Serve,Enterprise,25
C01638,2023-11-27,Technology,APAC,Self-Serve,Growth,10
C01639,2025-03-08,Financial Services,APAC,Self-Serve,Starter,0
C01640,2025-08-11,Retail,EMEA,Self-Serve,Starter,5
C01641,2025-12-24,Technology,LATAM,Self-Serve,Growth,0
C01642,2025-07-06,Healthcare,North America,Direct,Enterprise,15
C01643,2024-06-13,Technology,North America,Self-Serve,Growth,0
C01644,2024-09-25,Healthcare,EMEA,Partner,Growth,10
C01645,2025-08-08,Financial Services,North America,Self-Serve,Starter,0
C01646,2025-01-25,Healthcare,North America,Direct,Enterprise,10
C01647,2024-12-01,Financial Services,EMEA,Partner,Growth,10
C01648,2023-10-13,Healthcare,North America,Self-Serve,Enterprise,20
C01649,2025-06-16,Media,EMEA,Direct,Starter,0
C01650,2025-01-24,Healthcare,EMEA,Self-Serve,Growth,10
C01651,2023-07-24,Financial Services,North America,Self-Serve,Starter,0
C01652,2025-10-14,Technology,North America,Direct,Starter,0
C01653,2025-11-25,Financial Services,EMEA,Self-Serve,Starter,0
C01654,2025-07-12,Financial Services,North America,Self-Serve,Growth,10
C01655,2025-08-23,Financial Services,North America,Self-Serve,Enterprise,15
C01656,2024-11-06,Financial Services,EMEA,Partner,Starter,0
C01657,2024-10-26,Retail,EMEA,Self-Serve,Starter,0
C01658,2023-03-07,Financial Services,North America,Direct,Starter,0
C01659,2024-09-02,Other,North America,Direct,Starter,10
C01660,2025-07-13,Retail,LATAM,Partner,Starter,0
C01661,2025-03-21,Education,North America,Self-Serve,Starter,5
C01662,2024-03-06,Media,LATAM,Direct,Growth,10
C01663,2024-12-25,Technology,North America,Self-Serve,Starter,0
C01664,2024-11-26,Technology,EMEA,Self-Serve,Starter,0
C01665,2025-11-24,Technology,North America,Direct,Growth,10
C01666,2024-04-20,Financial Services,North America,Self-Serve,Enterprise,10
C01667,2023-12-22,Technology,North America,Self-Serve,Starter,0
C01668,2024-03-14,Financial Services,North America,Self-Serve,Enterprise,10
C01669,2024-11-21,Technology,EMEA,Direct,Starter,0
C01670,2025-04-18,Education,APAC,Direct,Starter,10
C01671,2024-07-02,Manufacturing,North America,Self-Serve,Starter,0
C01672,2024-09-19,Other,North America,Self-Serve,Starter,0
C01673,2024-12-20,Technology,North America,Self-Serve,Growth,10
C01674,2025-12-20,Education,North America,Partner,Starter,5
C01675,2025-10-19,Financial Services,EMEA,Self-Serve,Starter,0
C01676,2025-04-24,Technology,EMEA,Self-Serve,Growth,5
C01677,2024-09-14,Financial Services,North America,Partner,Growth,20
C01678,2025-12-02,Financial Services,North America,Direct,Starter,0
C01679,2025-07-28,Financial Services,LATAM,Partner,Enterprise,10
C01680,2023-09-23,Technology,APAC,Self-Serve,Growth,0
C01681,2025-11-02,Media,North America,Direct,Starter,0
C01682,2023-05-18,Technology,EMEA,Direct,Starter,0
C01683,2025-10-25,Healthcare,North America,Self-Serve,Starter,5
C01684,2025-09-22,Other,North America,Self-Serve,Starter,5
C01685,2023-12-17,Retail,North America,Self-Serve,Growth,10
C01686,2023-11-29,Technology,North America,Self-Serve,Growth,0
C01687,2025-02-23,Manufacturing,North America,Self-Serve,Enterprise,5
C01688,2023-11-14,Manufacturing,North America,Self-Serve,Starter,0
C01689,2023-11-09,Healthcare,EMEA,Partner,Growth,10
C01690,2025-04-11,Healthcare,APAC,Self-Serve,Starter,0
C01691,2024-05-25,Retail,EMEA,Self-Serve,Starter,0
C01692,2024-01-29,Financial Services,North America,Partner,Growth,5
C01693,2024-08-12,Financial Services,North America,Self-Serve,Growth,5
C01694,2023-03-05,Healthcare,North America,Self-Serve,Enterprise,5
C01695,2024-04-22,Technology,North America,Self-Serve,Starter,0
C01696,2024-01-23,Financial Services,EMEA,Direct,Growth,5
C01697,2023-10-17,Financial Services,North America,Direct,Growth,0
C01698,2025-03-16,Healthcare,LATAM,Self-Serve,Starter,0
C01699,2024-12-04,Technology,EMEA,Self-Serve,Growth,15
C01700,2025-04-18,Technology,North America,Direct,Growth,5
C01701,2024-09-16,Financial Services,North America,Direct,Growth,5
C01702,2025-05-04,Financial Services,North America,Direct,Growth,5
C01703,2025-08-21,Manufacturing,North America,Direct,Starter,0
C01704,2025-10-03,Financial Services,North America,Self-Serve,Starter,0
C01705,2025-12-08,Education,North America,Direct,Starter,0
C01706,2025-12-04,Healthcare,North America,Self-Serve,Starter,0
C01707,2024-11-26,Other,APAC,Direct,Starter,0
C01708,2025-06-12,Financial Services,APAC,Self-Serve,Growth,5
C01709,2025-12-22,Technology,North America,Self-Serve,Starter,0
C01710,2024-02-24,Technology,North America,Direct,Growth,10
C01711,2024-09-05,Technology,North America,Direct,Starter,0
C01712,2025-08-25,Healthcare,North America,Direct,Starter,10
C01713,2025-03-30,Retail,North America,Self-Serve,Enterprise,15
C01714,2025-02-04,Other,APAC,Direct,Enterprise,20
C01715,2025-12-19,Media,North America,Partner,Starter,0
C01716,2024-05-31,Retail,LATAM,Self-Serve,Starter,5
C01717,2025-04-04,Media,North America,Direct,Starter,0
C01718,2024-02-09,Other,North America,Direct,Starter,0
C01719,2024-10-14,Technology,EMEA,Self-Serve,Starter,0
C01720,2025-07-04,Financial Services,North America,Self-Serve,Growth,0
C01721,2024-09-09,Financial Services,North America,Partner,Starter,0
C01722,2024-04-18,Technology,APAC,Direct,Growth,0
C01723,2025-11-20,Manufacturing,North America,Direct,Starter,0
C01724,2024-02-12,Financial Services,APAC,Self-Serve,Growth,10
C01725,2024-07-03,Other,North America,Self-Serve,Starter,0
C01726,2023-09-27,Retail,APAC,Direct,Starter,0
C01727,2023-12-28,Retail,North America,Self-Serve,Starter,10
C01728,2024-08-12,Technology,EMEA,Partner,Starter,5
C01729,2024-07-23,Technology,APAC,Direct,Starter,0
C01730,2024-08-18,Other,North America,Partner,Starter,0
C01731,2023-06-07,Financial Services,APAC,Direct,Growth,5
C01732,2023-07-30,Retail,EMEA,Self-Serve,Growth,10
C01733,2023-07-28,Manufacturing,North America,Direct,Growth,0
C01734,2023-06-01,Technology,LATAM,Self-Serve,Growth,5
C01735,2024-11-24,Manufacturing,APAC,Self-Serve,Growth,10
C01736,2025-05-10,Financial Services,North America,Self-Serve,Enterprise,15
C01737,2023-08-11,Education,EMEA,Self-Serve,Starter,10
C01738,2025-12-21,Financial Services,North America,Direct,Starter,0
C01739,2023-09-01,Media,North America,Self-Serve,Starter,0
C01740,2025-08-03,Retail,North America,Self-Serve,Starter,0
C01741,2025-07-23,Media,EMEA,Partner,Growth,20
C01742,2025-01-14,Retail,EMEA,Self-Serve,Growth,15
C01743,2023-12-17,Retail,EMEA,Self-Serve,Starter,0
C01744,2025-03-03,Other,North America,Direct,Starter,10
C01745,2025-07-04,Retail,APAC,Self-Serve,Starter,0
C01746,2024-11-23,Financial Services,North America,Direct,Enterprise,20
C01747,2024-07-26,Education,North America,Self-Serve,Growth,10
C01748,2024-01-27,Other,North America,Partner,Starter,0
C01749,2025-10-05,Retail,North America,Self-Serve,Starter,10
C01750,2025-04-21,Technology,EMEA,Direct,Starter,10
C01751,2024-02-26,Technology,APAC,Direct,Starter,0
C01752,2025-01-03,Technology,EMEA,Direct,Growth,5
C01753,2023-08-02,Technology,LATAM,Self-Serve,Growth,10
C01754,2023-05-07,Financial Services,EMEA,Self-Serve,Growth,10
C01755,2025-11-02,Retail,EMEA,Partner,Growth,20
C01756,2025-06-30,Financial Services,APAC,Direct,Starter,0
C01757,2025-10-23,Financial Services,North America,Self-Serve,Enterprise,15
C01758,2025-06-01,Healthcare,APAC,Partner,Starter,10
C01759,2024-07-31,Financial Services,EMEA,Direct,Starter,0
C01760,2024-07-19,Technology,North America,Self-Serve,Growth,0
C01761,2023-06-03,Financial Services,LATAM,Self-Serve,Starter,0
C01762,2025-09-27,Technology,North America,Direct,Starter,0
C01763,2025-03-17,Other,EMEA,Direct,Starter,0
C01764,2024-11-29,Retail,North America,Direct,Starter,0
C01765,2025-07-06,Retail,EMEA,Partner,Starter,0
C01766,2025-06-18,Technology,North America,Self-Serve,Growth,5
C01767,2023-02-22,Media,North America,Partner,Starter,0
C01768,2023-05-08,Media,LATAM,Self-Serve,Starter,5
C01769,2025-10-31,Retail,North America,Self-Serve,Growth,0
C01770,2024-12-11,Education,LATAM,Direct,Starter,0
C01771,2024-01-09,Technology,EMEA,Self-Serve,Starter,10
C01772,2024-03-26,Manufacturing,APAC,Self-Serve,Starter,5
C01773,2025-10-07,Manufacturing,EMEA,Self-Serve,Enterprise,15
C01774,2024-12-26,Healthcare,North America,Direct,Enterprise,15
C01775,2025-04-25,Financial Services,North America,Self-Serve,Starter,0
C01776,2024-02-26,Media,LATAM,Self-Serve,Starter,0
C01777,2024-10-25,Media,EMEA,Direct,Starter,0
C01778,2024-05-27,Technology,North America,Direct,Starter,0
C01779,2024-07-19,Education,LATAM,Self-Serve,Starter,0
C01780,2025-10-19,Technology,North America,Self-Serve,Starter,5
C01781,2024-11-27,Other,North America,Direct,Growth,0
C01782,2023-04-21,Retail,North America,Self-Serve,Starter,0
C01783,2025-12-29,Financial Services,North America,Direct,Growth,0
C01784,2023-12-28,Retail,North America,Direct,Starter,0
C01785,2024-07-25,Technology,North America,Direct,Growth,0
